timestamp,count,event_type
76010094,4221746,sync_qpc_time
76010493,4221746,cpu_time
76093415,4221747,sync_qpc_time
76093655,4221747,cpu_time
76176772,4221748,sync_qpc_time
76177034,4221748,cpu_time
76260144,4221749,sync_qpc_time
76260436,4221749,cpu_time
76343448,4221750,sync_qpc_time
76343909,4221750,cpu_time
76426802,4221751,sync_qpc_time
76427047,4221751,cpu_time
76510135,4221752,sync_qpc_time
76510565,4221752,cpu_time
76593531,4221753,sync_qpc_time
76593808,4221753,cpu_time
76676824,4221754,sync_qpc_time
76677253,4221754,cpu_time
76760201,4221755,sync_qpc_time
76760479,4221755,cpu_time
76843532,4221756,sync_qpc_time
76843785,4221756,cpu_time
76926931,4221757,sync_qpc_time
76927284,4221757,cpu_time
77010212,4221758,sync_qpc_time
77010444,4221758,cpu_time
77093585,4221759,sync_qpc_time
77094039,4221759,cpu_time
77176925,4221760,sync_qpc_time
77177187,4221760,cpu_time
77260267,4221761,sync_qpc_time
77260791,4221761,cpu_time
77343637,4221762,sync_qpc_time
77343901,4221762,cpu_time
77426950,4221763,sync_qpc_time
77427171,4221763,cpu_time
77510312,4221764,sync_qpc_time
77510583,4221764,cpu_time
77593643,4221765,sync_qpc_time
77594082,4221765,cpu_time
77677084,4221766,sync_qpc_time
77677588,4221766,cpu_time
77760340,4221767,sync_qpc_time
77760785,4221767,cpu_time
77843690,4221768,sync_qpc_time
77844133,4221768,cpu_time
77927028,4221769,sync_qpc_time
77927371,4221769,cpu_time
78010374,4221770,sync_qpc_time
78010863,4221770,cpu_time
78093787,4221771,sync_qpc_time
78094129,4221771,cpu_time
78177070,4221772,sync_qpc_time
78177330,4221772,cpu_time
78260429,4221773,sync_qpc_time
78260697,4221773,cpu_time
78343742,4221774,sync_qpc_time
78344224,4221774,cpu_time
78427110,4221775,sync_qpc_time
78427391,4221775,cpu_time
78510437,4221776,sync_qpc_time
78510660,4221776,cpu_time
78593828,4221777,sync_qpc_time
78594128,4221777,cpu_time
78677167,4221778,sync_qpc_time
78677456,4221778,cpu_time
78760494,4221779,sync_qpc_time
78760760,4221779,cpu_time
78843867,4221780,sync_qpc_time
78844130,4221780,cpu_time
78927169,4221781,sync_qpc_time
78927593,4221781,cpu_time
79010554,4221782,sync_qpc_time
79010813,4221782,cpu_time
79093862,4221783,sync_qpc_time
79094272,4221783,cpu_time
79177228,4221784,sync_qpc_time
79177520,4221784,cpu_time
79260553,4221785,sync_qpc_time
79261004,4221785,cpu_time
79343928,4221786,sync_qpc_time
79344197,4221786,cpu_time
79427267,4221787,sync_qpc_time
79427542,4221787,cpu_time
79510611,4221788,sync_qpc_time
79510874,4221788,cpu_time
79594009,4221789,sync_qpc_time
79594288,4221789,cpu_time
79677289,4221790,sync_qpc_time
79677721,4221790,cpu_time
79760709,4221791,sync_qpc_time
79761009,4221791,cpu_time
79843975,4221792,sync_qpc_time
79844391,4221792,cpu_time
79927386,4221793,sync_qpc_time
79927686,4221793,cpu_time
80010665,4221794,sync_qpc_time
80011093,4221794,cpu_time
80094036,4221795,sync_qpc_time
80094405,4221795,cpu_time
80177377,4221796,sync_qpc_time
80178979,4221796,cpu_time
80260737,4221797,sync_qpc_time
80260996,4221797,cpu_time
80344095,4221798,sync_qpc_time
80344362,4221798,cpu_time
80427406,4221799,sync_qpc_time
80427851,4221799,cpu_time
80510903,4221800,sync_qpc_time
80511186,4221800,cpu_time
80594094,4221801,sync_qpc_time
80594323,4221801,cpu_time
80677473,4221802,sync_qpc_time
80677757,4221802,cpu_time
80760785,4221803,sync_qpc_time
80761245,4221803,cpu_time
80844189,4221804,sync_qpc_time
80844597,4221804,cpu_time
80927473,4221805,sync_qpc_time
80927697,4221805,cpu_time
81010848,4221806,sync_qpc_time
81011097,4221806,cpu_time
81094206,4221807,sync_qpc_time
81094523,4221807,cpu_time
81177536,4221808,sync_qpc_time
81177790,4221808,cpu_time
81260926,4221809,sync_qpc_time
81261188,4221809,cpu_time
81344216,4221810,sync_qpc_time
81344685,4221810,cpu_time
81427572,4221811,sync_qpc_time
81428032,4221811,cpu_time
81510931,4221812,sync_qpc_time
81511168,4221812,cpu_time
81594287,4221813,sync_qpc_time
81594570,4221813,cpu_time
81677594,4221814,sync_qpc_time
81678015,4221814,cpu_time
81760972,4221815,sync_qpc_time
81761273,4221815,cpu_time
81844291,4221816,sync_qpc_time
81844519,4221816,cpu_time
81927664,4221817,sync_qpc_time
81927936,4221817,cpu_time
82011046,4221818,sync_qpc_time
82011307,4221818,cpu_time
82094333,4221819,sync_qpc_time
82094590,4221819,cpu_time
82177683,4221820,sync_qpc_time
82177984,4221820,cpu_time
82261017,4221821,sync_qpc_time
82261457,4221821,cpu_time
82344427,4221822,sync_qpc_time
82344739,4221822,cpu_time
82427717,4221823,sync_qpc_time
82427979,4221823,cpu_time
82511080,4221824,sync_qpc_time
82511336,4221824,cpu_time
82594416,4221825,sync_qpc_time
82594697,4221825,cpu_time
82677763,4221826,sync_qpc_time
82678019,4221826,cpu_time
82761182,4221827,sync_qpc_time
82761458,4221827,cpu_time
82844450,4221828,sync_qpc_time
82844702,4221828,cpu_time
82927808,4221829,sync_qpc_time
82928121,4221829,cpu_time
83011138,4221830,sync_qpc_time
83011367,4221830,cpu_time
83094614,4221831,sync_qpc_time
83095115,4221831,cpu_time
83177819,4221832,sync_qpc_time
83178245,4221832,cpu_time
83261201,4221833,sync_qpc_time
83261497,4221833,cpu_time
83344525,4221834,sync_qpc_time
83344785,4221834,cpu_time
83427892,4221835,sync_qpc_time
83428182,4221835,cpu_time
83511239,4221836,sync_qpc_time
83511548,4221836,cpu_time
83594567,4221837,sync_qpc_time
83594800,4221837,cpu_time
83677926,4221838,sync_qpc_time
83678199,4221838,cpu_time
83761250,4221839,sync_qpc_time
83761686,4221839,cpu_time
83844628,4221840,sync_qpc_time
83844892,4221840,cpu_time
83927952,4221841,sync_qpc_time
83928190,4221841,cpu_time
84011326,4221842,sync_qpc_time
84011600,4221842,cpu_time
84094627,4221843,sync_qpc_time
84095025,4221843,cpu_time
84177990,4221844,sync_qpc_time
84178390,4221844,cpu_time
84261387,4221845,sync_qpc_time
84261641,4221845,cpu_time
84344686,4221846,sync_qpc_time
84345194,4221846,cpu_time
